#Peking DateTime;(deg C) Min Temperature (MERRA2) at 39.9079N,-116.6695W, 2008-01-01 to 2019-12-31
2014-03-08;-3.9265
2014-03-09;-5.2794
2014-03-10;-2.3219
2014-03-11;-0.6106
2014-03-12;-3.9406
2014-03-13;-0.7669
2014-03-14;-1.2749
2014-03-15;-0.2602
2014-03-16;0.9977
2014-03-17;1.8097
2014-03-18;0.8667
2014-03-19;-1.0015
2014-03-20;1.3368
2014-03-21;3.0891
2014-03-22;3.2686
2014-03-23;3.2758
2014-03-24;5.0168
2014-03-25;4.8734
2014-03-26;6.026
2014-03-27;10.1095
2014-03-28;6.4529
2014-03-29;5.9746
2014-03-30;9.3107
2014-03-31;5.2598
2014-04-01;7.5376
2014-04-02;4.0649
2014-04-03;3.7163
2014-04-04;2.2298
2014-04-05;3.2246
2014-04-06;6.7972
2014-04-07;4.764
2014-04-08;9.1414
2014-04-09;11.0576
2014-04-10;9.2796
2014-04-11;7.6792
2014-04-12;8.1427
2014-04-13;7.6681
2014-04-14;11.8116
2014-04-15;11.0095
2014-04-16;10.1009
2014-04-17;8.6041
2014-04-18;9.0031
2014-04-19;5.1594
2014-04-20;7.3893
2014-04-21;7.5727
2014-04-22;12.5952
2014-04-23;11.4496
2014-04-24;12.6986
2014-04-25;6.8849
2014-04-26;7.4289
2014-04-27;9.3418
2014-04-28;9.5264
2014-04-29;10.5438
2014-04-30;11.0823
2014-05-01;9.1618
2014-05-02;8.0859
2014-05-03;6.7783
2014-05-04;3.5628
2014-05-05;5.2003
2014-05-06;8.9831
2014-05-07;8.6536
2014-05-08;11.7016
2014-05-09;10.5575
2014-05-10;9.2513
2014-05-11;9.2191
2014-05-12;13.3127
2014-05-13;12.2931
2014-05-14;8.8705
2014-05-15;12.5843
2014-05-16;14.722
2014-05-17;14.0001
2014-05-18;15.9612
2014-05-19;13.9239
2014-05-20;13.5286
2014-05-21;15.0384
2014-05-22;20.3159
2014-05-23;18.351
2014-05-24;15.9979
2014-05-25;12.4693
2014-05-26;18.3045
2014-05-27;14.6433
2014-05-28;19.716
2014-05-29;19.1255
2014-05-30;19.6661
2014-05-31;19.4847
2014-06-01;16.0658
2014-06-02;16.3631
2014-06-03;20.6011
2014-06-04;19.0969
2014-06-05;21.1818
2014-06-06;13.3766
2014-06-07;14.0922
2014-06-08;13.3315
2014-06-09;15.868
2014-06-10;14.874
2014-06-11;17.6759
2014-06-12;19.6439
2014-06-13;18.0228
2014-06-14;20.2339
2014-06-15;20.5098
2014-06-16;19.2602
2014-06-17;17.9825
2014-06-18;17.6652
2014-06-19;17.0728
2014-06-20;18.1552
2014-06-21;17.0855
2014-06-22;17.3651
2014-06-23;20.8057
2014-06-24;20.8931
2014-06-25;18.6834
2014-06-26;19.4759
2014-06-27;18.442
2014-06-28;23.3665
2014-06-29;22.0779
2014-06-30;22.7913
2014-07-01;21.2898
2014-07-02;19.2714
2014-07-03;21.0119
2014-07-04;22.7713
2014-07-05;21.8476
2014-07-06;21.7799
2014-07-07;23.4446
2014-07-08;20.5605
2014-07-09;20.1097
2014-07-10;19.917
2014-07-11;21.0214
2014-07-12;20.336
2014-07-13;19.0012
2014-07-14;19.3144
2014-07-15;20.7376
2014-07-16;20.6499
2014-07-17;21.4074
2014-07-18;24.3274
2014-07-19;24.8034
2014-07-20;25.5673
2014-07-21;22.224
2014-07-22;21.2911
2014-07-23;21.1063
2014-07-24;18.3932
2014-07-25;21.2231
2014-07-26;21.6573
2014-07-27;20.7375
2014-07-28;22.3058
2014-07-29;21.3034
2014-07-30;20.4247
2014-07-31;21.2297
2014-08-01;23.4627
2014-08-02;25.1599
2014-08-03;23.7514
2014-08-04;19.4857
2014-08-05;19.5357
2014-08-06;18.1729
2014-08-07;20.3462
2014-08-08;20.6566
2014-08-09;18.4226
2014-08-10;19.1729
2014-08-11;19.3512
2014-08-12;19.2523
2014-08-13;14.6881
2014-08-14;16.9129
2014-08-15;17.4574
2014-08-16;19.8858
2014-08-17;18.7473
2014-08-18;18.8103
2014-08-19;18.9487
2014-08-20;22.1284
2014-08-21;20.0888
2014-08-22;21.1466
2014-08-23;20.1081
2014-08-24;18.2001
2014-08-25;17.1573
2014-08-26;16.9873
2014-08-27;21.2795
2014-08-28;18.4261
2014-08-29;19.6353
2014-08-30;19.3324
2014-08-31;17.6893
2014-09-01;19.3331
2014-09-02;12.6961
2014-09-03;14.9998
2014-09-04;15.5771
2014-09-05;17.1207
2014-09-06;18.4148
2014-09-07;12.9408
2014-09-08;13.1419
2014-09-09;16.7001
2014-09-10;16.075
2014-09-11;15.9377
2014-09-12;15.1219
2014-09-13;17.5424
2014-09-14;11.7231
2014-09-15;9.7405
2014-09-16;12.8844
2014-09-17;11.029
2014-09-18;12.9055
2014-09-19;12.1484
2014-09-20;14.1753
2014-09-21;16.0398
2014-09-22;15.4841
2014-09-23;13.5584
2014-09-24;11.5466
2014-09-25;13.9372
2014-09-26;9.9061
2014-09-27;14.0301
2014-09-28;12.0874
2014-09-29;6.7843
2014-09-30;7.874
2014-10-01;7.3346
2014-10-02;7.4935
2014-10-03;11.8993
2014-10-04;6.8273
2014-10-05;5.4297
2014-10-06;7.8503
2014-10-07;10.0054
2014-10-08;10.1225
2014-10-09;11.1726
2014-10-10;11.1923
2014-10-11;10.1454
2014-10-12;2.2123
2014-10-13;3.289
2014-10-14;6.5322
2014-10-15;2.6598
2014-10-16;5.2965
2014-10-17;7.4708
2014-10-18;12.9606
2014-10-19;7.8182
2014-10-20;6.8702
2014-10-21;4.7381
2014-10-22;4.7877
2014-10-23;7.1494
2014-10-24;7.015
2014-10-25;6.6336
2014-10-26;1.2271
2014-10-27;1.9065
2014-10-28;4.5939
2014-10-29;7.2151
2014-10-30;7.6203
2014-10-31;4.4966
2014-11-01;1.4795
2014-11-02;0.653
2014-11-03;1.7197
2014-11-04;1.3885
2014-11-05;0.1475
2014-11-06;-0.8471
2014-11-07;-0.8695
2014-11-08;-2.0118
2014-11-09;-0.6378
2014-11-10;2.4509
2014-11-11;-1.9995
2014-11-12;-3.9611
2014-11-13;-2.5675
2014-11-14;-1.9181
2014-11-15;-0.8405
2014-11-16;-2.3604
2014-11-17;-2.1705
2014-11-18;-0.6957
2014-11-19;-2.097
2014-11-20;-1.9667
2014-11-21;-3.2327
2014-11-22;-0.4188
2014-11-23;-2.752
2014-11-24;-3.1517
2014-11-25;-2.6277
2014-11-26;-1.1555
2014-11-27;-1.1481
2014-11-28;-3.0982
2014-11-29;-1.0125
2014-11-30;-8.1122
2014-12-01;-11.6125
2014-12-02;-9.6717
2014-12-03;-9.3721
2014-12-04;-10.4099
2014-12-05;-8.7645
2014-12-06;-6.9198
2014-12-07;-9.7619
2014-12-08;-7.4818
2014-12-09;-6.2121
2014-12-10;-9.4518
2014-12-11;-8.1796
2014-12-12;-10.4516
2014-12-13;-8.8978
2014-12-14;-7.1752
2014-12-15;-11.0151
2014-12-16;-9.974
2014-12-17;-9.4481
2014-12-18;-7.9909
2014-12-19;-10.7595
2014-12-20;-11.7548
2014-12-21;-9.97
2014-12-22;-6.6895
2014-12-23;-6.7818
2014-12-24;-7.1122
2014-12-25;-5.7635
2014-12-26;-7.0771
2014-12-27;-6.2093
2014-12-28;-5.8326
2014-12-29;-6.8978
2014-12-30;-8.4303
2014-12-31;-12.6771
2015-01-01;-10.6753
2015-01-02;-9.0129
2015-01-03;-7.7884
2015-01-04;-4.2171
2015-01-05;-8.1638
2015-01-06;-7.2616
2015-01-07;-9.0609
2015-01-08;-7.6365
2015-01-09;-6.6822
2015-01-10;-5.6081
2015-01-11;-7.6126
2015-01-12;-7.292
2015-01-13;-7.2618
2015-01-14;-7.4966
2015-01-15;-6.9425
2015-01-16;-11.3658
2015-01-17;-9.193
2015-01-18;-8.1507
2015-01-19;-8.4541
2015-01-20;-5.8316
2015-01-21;-8.8618
2015-01-22;-7.2449
2015-01-23;-5.4685
2015-01-24;-6.8788
2015-01-25;-5.7402
2015-01-26;-12.158
2015-01-27;-10.2233
2015-01-28;-7.7899
2015-01-29;-11.3086
2015-01-30;-11.7623
2015-01-31;-10.4868
2015-02-01;-8.1914
2015-02-02;-6.1164
2015-02-03;-6.0444
2015-02-04;-6.1543
2015-02-05;-4.327
2015-02-06;-3.6147
2015-02-07;-11.4674
2015-02-08;-9.7156
2015-02-09;-6.623
2015-02-10;-3.2054
2015-02-11;-4.6179
2015-02-12;-4.1331
2015-02-13;-3.0129
2015-02-14;-1.5993
2015-02-15;-3.1281
2015-02-16;-3.3098
2015-02-17;-3.6586
2015-02-18;-4.1381
2015-02-19;-2.0891
2015-02-20;-3.4483
2015-02-21;-7.2235
2015-02-22;-6.9503
2015-02-23;-4.7881
2015-02-24;-2.7345
2015-02-25;-5.7617
2015-02-26;-7.2918
2015-02-27;-4.6289
2015-02-28;-5.658
2015-03-01;-2.6313
2015-03-02;-5.2069
2015-03-03;-7.2696
2015-03-04;-4.4842
2015-03-05;-3.0371
2015-03-06;-2.7534
2015-03-07;-2.9496
2015-03-08;-6.1143
2015-03-09;-6.0429
2015-03-10;-4.5562
2015-03-11;-3.6049
2015-03-12;-3.0679
2015-03-13;-2.4039
2015-03-14;-2.7114
2015-03-15;-0.8589
2015-03-16;-0.3821
2015-03-17;1.6522
2015-03-18;-0.3614
2015-03-19;0.5243
2015-03-20;1.6476
2015-03-21;1.5864
2015-03-22;-1.4807
2015-03-23;-1.9756
2015-03-24;-1.2195
2015-03-25;2.8967
2015-03-26;3.2459
2015-03-27;7.199
2015-03-28;6.384
2015-03-29;5.9157
2015-03-30;10.5156
2015-03-31;3.8602
2015-04-01;0.8054
2015-04-02;1.9649
2015-04-03;3.8246
2015-04-04;5.8232
2015-04-05;-1.5854
2015-04-06;-3.331
2015-04-07;0.5721
2015-04-08;0.1176
2015-04-09;2.4577
2015-04-10;5.4871
2015-04-11;4.5829
2015-04-12;2.5037
2015-04-13;2.6462
2015-04-14;6.9889
2015-04-15;5.2461
2015-04-16;4.497
2015-04-17;9.1295
2015-04-18;10.9383
2015-04-19;2.6212
2015-04-20;6.0319
2015-04-21;5.3366
2015-04-22;10.1663
2015-04-23;6.8296
2015-04-24;10.1311
2015-04-25;13.1986
2015-04-26;13.457
2015-04-27;12.2928
2015-04-28;13.646
2015-04-29;13.401
2015-04-30;14.6874
2015-05-01;11.2172
2015-05-02;10.5516
2015-05-03;5.078
2015-05-04;8.4256
2015-05-05;7.5824
2015-05-06;9.3912
2015-05-07;9.9468
2015-05-08;9.8756
2015-05-09;7.8042
2015-05-10;5.4019
2015-05-11;8.2199
2015-05-12;11.5921
2015-05-13;12.396
2015-05-14;11.6697
2015-05-15;9.4848
2015-05-16;14.4887
2015-05-17;14.9185
2015-05-18;11.6804
2015-05-19;13.4243
2015-05-20;14.7038
2015-05-21;12.0908
2015-05-22;13.8866
2015-05-23;17.4084
2015-05-24;15.6467
2015-05-25;18.7053
2015-05-26;19.4067
2015-05-27;19.4362
2015-05-28;19.2406
2015-05-29;14.7513
2015-05-30;15.8488
2015-05-31;19.6248
2015-06-01;17.143
2015-06-02;13.0782
2015-06-03;18.7264
2015-06-04;12.8157
2015-06-05;15.0627
2015-06-06;13.1803
2015-06-07;13.5595
2015-06-08;15.7001
2015-06-09;16.9872
2015-06-10;14.334
2015-06-11;15.7187
2015-06-12;17.762
2015-06-13;17.5644
2015-06-14;19.5787
2015-06-15;19.0107
2015-06-16;19.8707
2015-06-17;16.7379
2015-06-18;16.5352
2015-06-19;15.3338
2015-06-20;19.7559
2015-06-21;18.5251
2015-06-22;20.4961
2015-06-23;21.2646
2015-06-24;20.4559
2015-06-25;18.8092
2015-06-26;18.6714
2015-06-27;21.0616
2015-06-28;22.9893
2015-06-29;16.9252
2015-06-30;16.9475
2015-07-01;16.2196
2015-07-02;16.2025
2015-07-03;16.3917
2015-07-04;16.4732
2015-07-05;18.5407
2015-07-06;17.354
2015-07-07;20.2085
2015-07-08;20.6735
2015-07-09;20.8522
2015-07-10;21.3429
2015-07-11;23.7227
2015-07-12;23.9363
2015-07-13;22.727
2015-07-14;23.9954
2015-07-15;20.4729
2015-07-16;20.152
2015-07-17;20.47
2015-07-18;20.3385
2015-07-19;19.8419
2015-07-20;20.4492
2015-07-21;20.583
2015-07-22;21.3366
2015-07-23;20.2492
2015-07-24;21.049
2015-07-25;22.1103
2015-07-26;23.6557
2015-07-27;23.149
2015-07-28;23.3151
2015-07-29;22.735
2015-07-30;18.9086
2015-07-31;21.8196
2015-08-01;20.8286
2015-08-02;22.3011
2015-08-03;16.4906
2015-08-04;19.4479
2015-08-05;21.5072
2015-08-06;20.9173
2015-08-07;19.9967
2015-08-08;19.7503
2015-08-09;20.4345
2015-08-10;20.9234
2015-08-11;20.8986
2015-08-12;20.3224
2015-08-13;23.5131
2015-08-14;19.2027
2015-08-15;19.1187
2015-08-16;21.3919
2015-08-17;19.8984
2015-08-18;21.5175
2015-08-19;17.5777
2015-08-20;17.6235
2015-08-21;20.544
2015-08-22;19.8583
2015-08-23;18.4655
2015-08-24;19.6728
2015-08-25;19.2089
2015-08-26;19.306
2015-08-27;18.3211
2015-08-28;19.0656
2015-08-29;18.2761
2015-08-30;18.7213
2015-08-31;17.103
2015-09-01;17.5395
2015-09-02;17.8773
2015-09-03;19.3838
2015-09-04;16.5175
2015-09-05;14.1129
2015-09-06;14.8296
2015-09-07;16.4804
2015-09-08;15.8641
2015-09-09;14.8356
2015-09-10;12.5535
2015-09-11;9.6113
2015-09-12;12.293
2015-09-13;14.9783
2015-09-14;12.5695
2015-09-15;12.9315
2015-09-16;14.7444
2015-09-17;16.665
2015-09-18;12.7467
2015-09-19;15.0202
2015-09-20;16.2486
2015-09-21;16.1249
2015-09-22;11.8889
2015-09-23;13.3927
2015-09-24;9.9659
2015-09-25;9.4867
2015-09-26;11.4579
2015-09-27;13.4756
2015-09-28;12.9787
2015-09-29;10.3989
2015-09-30;9.921
2015-10-01;7.7564
2015-10-02;8.1926
2015-10-03;9.427
2015-10-04;9.8689
2015-10-05;10.8967
2015-10-06;15.1905
2015-10-07;6.1704
2015-10-08;5.2111
2015-10-09;4.5699
2015-10-10;8.103
2015-10-11;7.3257
2015-10-12;8.3078
2015-10-13;11.1389
2015-10-14;9.224
2015-10-15;9.2674
2015-10-16;8.8138
2015-10-17;9.1958
2015-10-18;6.2831
2015-10-19;8.3971
2015-10-20;8.1483
2015-10-21;5.3302
2015-10-22;6.0577
2015-10-23;6.2777
2015-10-24;4.6101
2015-10-25;6.5863
2015-10-26;2.8162
2015-10-27;-0.3031
2015-10-28;-2.0629
2015-10-29;-1.4366
2015-10-30;-0.4563
2015-10-31;1.0933
2015-11-01;2.3366
2015-11-02;5.4548
2015-11-03;4.9874
2015-11-04;6.5777
2015-11-05;-0.6201
2015-11-06;-2.2764
2015-11-07;-1.4603
2015-11-08;-4.3983
2015-11-09;-1.989
2015-11-10;0.8046
2015-11-11;2.049
2015-11-12;3.4633
2015-11-13;1.4443
2015-11-14;3.1627
2015-11-15;1.0464
2015-11-16;-1.0379
2015-11-17;-2.8287
2015-11-18;-1.3207
2015-11-19;-3.1687
2015-11-20;-3.3083
2015-11-21;-3.9208
2015-11-22;-8.7832
2015-11-23;-9.7879
2015-11-24;-10.1063
2015-11-25;-15.1978
2015-11-26;-13.2043
2015-11-27;-9.1584
2015-11-28;-7.0792
2015-11-29;-6.2497
2015-11-30;-5.402
2015-12-01;-6.7494
2015-12-02;-6.4646
2015-12-03;-7.7266
2015-12-04;-5.6871
2015-12-05;-4.2162
2015-12-06;-5.065
2015-12-07;-4.9194
2015-12-08;-4.0754
2015-12-09;-3.8
2015-12-10;-5.0611
2015-12-11;-3.7553
2015-12-12;-5.0696
2015-12-13;-3.471
2015-12-14;-6.8279
2015-12-15;-6.7448
2015-12-16;-10.3731
2015-12-17;-8.6935
2015-12-18;-6.0875
2015-12-19;-4.624
2015-12-20;-7.3768
2015-12-21;-6.3176
2015-12-22;-6.9858
2015-12-23;-6.0561
2015-12-24;-7.8109
2015-12-25;-6.4503
2015-12-26;-10.4638
2015-12-27;-11.4854
2015-12-28;-9.1708
2015-12-29;-7.2411
2015-12-30;-9.8441
2015-12-31;-7.9088
2016-01-01;-6.1962
2016-01-02;-4.6981
2016-01-03;-7.937
2016-01-04;-12.5083
2016-01-05;-11.1754
2016-01-06;-11.3299
2016-01-07;-10.84
2016-01-08;-11.8337
2016-01-09;-10.0982
2016-01-10;-13.1824
2016-01-11;-14.1043
2016-01-12;-12.4941
2016-01-13;-11.3933
2016-01-14;-10.2053
2016-01-15;-8.7876
2016-01-16;-10.055
2016-01-17;-15.6244
2016-01-18;-16.4261
2016-01-19;-13.9041
2016-01-20;-10.6603
2016-01-21;-13.2075
2016-01-22;-20.0595
2016-01-23;-19.1484
2016-01-24;-16.2007
2016-01-25;-12.3328
2016-01-26;-13.9166
2016-01-27;-11.5089
2016-01-28;-10.5844
2016-01-29;-10.5501
2016-01-30;-14.476
2016-01-31;-12.3373
2016-02-01;-11.1632
2016-02-02;-10.6497
2016-02-03;-8.2974
2016-02-04;-9.4644
2016-02-05;-9.0924
2016-02-06;-9.5931
2016-02-07;-7.2345
2016-02-08;-5.4316
2016-02-09;-4.0247
2016-02-10;-1.1673
2016-02-11;-0.3143
2016-02-12;-1.8184
2016-02-13;-9.8568
2016-02-14;-10.3747
2016-02-15;-5.8999
2016-02-16;-6.5469
2016-02-17;-3.9878
2016-02-18;-1.5465
2016-02-19;-8.4142
2016-02-20;-9.659
2016-02-21;-6.8229
2016-02-22;-8.5094
2016-02-23;-11.1072
2016-02-24;-6.623
2016-02-25;-7.7819
2016-02-26;-5.1271
2016-02-27;-5.1417
2016-02-28;-7.462
2016-02-29;-4.1579
2016-03-01;-1.5075
2016-03-02;-1.1775
2016-03-03;-0.7369
2016-03-04;-2.2396
2016-03-05;-2.9985
2016-03-06;-2.327
2016-03-07;-3.5151
2016-03-08;-5.8659
2016-03-09;-6.1776
2016-03-10;-5.5897
2016-03-11;-3.6096
2016-03-12;-3.1516
2016-03-13;-2.9684
2016-03-14;2.8256
2016-03-15;-0.1161
2016-03-16;1.6735
2016-03-17;1.4116
2016-03-18;0.3395
2016-03-19;1.462
2016-03-20;1.2406
2016-03-21;4.1767
2016-03-22;-1.5837
2016-03-23;-2.3154
2016-03-24;-2.6822
2016-03-25;1.0152
2016-03-26;2.2368
2016-03-27;4.0565
2016-03-28;1.3438
2016-03-29;1.2029
2016-03-30;2.3398
2016-03-31;8.8666
2016-04-01;4.3218
2016-04-02;3.946
2016-04-03;2.1977
2016-04-04;4.4215
2016-04-05;5.4101
2016-04-06;6.456
2016-04-07;2.1364
2016-04-08;6.174
2016-04-09;3.469
2016-04-10;2.683
2016-04-11;3.0284
2016-04-12;5.2778
2016-04-13;5.6876
2016-04-14;4.3874
2016-04-15;10.2644
2016-04-16;3.6429
2016-04-17;2.9102
2016-04-18;6.3599
2016-04-19;5.5637
2016-04-20;8.7181
2016-04-21;7.1014
2016-04-22;5.711
2016-04-23;6.1965
2016-04-24;10.0588
2016-04-25;10.9724
2016-04-26;10.6228
2016-04-27;11.9095
2016-04-28;9.6705
2016-04-29;12.4338
2016-04-30;12.6691
2016-05-01;13.6376
2016-05-02;8.2321
2016-05-03;8.6504
2016-05-04;12.4673
2016-05-05;10.6546
2016-05-06;8.3686
2016-05-07;10.3672
2016-05-08;12.3381
2016-05-09;10.3307
2016-05-10;15.4726
2016-05-11;14.8412
2016-05-12;9.0595
2016-05-13;10.2844
2016-05-14;9.9444
2016-05-15;10.2889
2016-05-16;12.8038
2016-05-17;15.8588
2016-05-18;14.6091
2016-05-19;13.7659
2016-05-20;13.2443
2016-05-21;15.4929
2016-05-22;16.6677
2016-05-23;8.4039
2016-05-24;12.1314
2016-05-25;13.5852
2016-05-26;14.2452
2016-05-27;12.6808
2016-05-28;15.774
2016-05-29;14.9313
2016-05-30;18.9748
2016-05-31;15.8455
2016-06-01;15.9206
2016-06-02;18.024
2016-06-03;17.3992
2016-06-04;14.9618
2016-06-05;16.0771
2016-06-06;16.0397
2016-06-07;15.6434
2016-06-08;17.0382
2016-06-09;18.9878
2016-06-10;17.1433
2016-06-11;15.668
2016-06-12;17.6305
2016-06-13;15.3765
2016-06-14;15.0178
2016-06-15;15.9586
2016-06-16;18.8606
2016-06-17;17.3709
2016-06-18;18.5792
2016-06-19;20.0486
2016-06-20;21.3609
2016-06-21;21.3577
2016-06-22;22.2717
2016-06-23;17.6184
2016-06-24;18.8366
2016-06-25;21.7281
2016-06-26;21.37
2016-06-27;18.1541
2016-06-28;17.3868
2016-06-29;19.3756
2016-06-30;18.9058
2016-07-01;18.4338
2016-07-02;21.5922
2016-07-03;21.1272
2016-07-04;20.5137
2016-07-05;19.7306
2016-07-06;20.243
2016-07-07;21.9345
2016-07-08;23.987
2016-07-09;23.0518
2016-07-10;24.6406
2016-07-11;25.0844
2016-07-12;21.0338
2016-07-13;24.731
2016-07-14;19.3773
2016-07-15;18.5932
2016-07-16;20.47
2016-07-17;21.051
2016-07-18;21.0469
2016-07-19;20.3134
2016-07-20;20.6593
2016-07-21;22.1911
2016-07-22;23.5018
2016-07-23;24.5225
2016-07-24;25.3002
2016-07-25;20.8722
2016-07-26;20.5133
2016-07-27;22.3436
2016-07-28;22.2837
2016-07-29;23.5117
2016-07-30;22.9632
2016-07-31;23.2688
2016-08-01;21.3764
2016-08-02;23.1838
2016-08-03;23.6543
2016-08-04;23.8718
2016-08-05;23.6331
2016-08-06;21.7888
2016-08-07;19.9615
2016-08-08;20.6031
2016-08-09;22.6167
2016-08-10;24.2907
2016-08-11;25.3704
2016-08-12;20.762
2016-08-13;17.0605
2016-08-14;20.3274
2016-08-15;18.4645
2016-08-16;21.5072
2016-08-17;20.9717
2016-08-18;20.6888
2016-08-19;20.4975
2016-08-20;21.057
2016-08-21;22.5289
2016-08-22;20.927
2016-08-23;21.4203
2016-08-24;20.7898
2016-08-25;13.4784
2016-08-26;13.6074
2016-08-27;14.314
2016-08-28;14.2945
2016-08-29;18.5636
2016-08-30;15.6403
2016-08-31;15.5046
2016-09-01;14.868
2016-09-02;15.3732
2016-09-03;17.6237
2016-09-04;16.325
2016-09-05;17.7422
2016-09-06;17.4035
2016-09-07;14.4951
2016-09-08;14.9782
2016-09-09;15.2405
2016-09-10;16.9114
2016-09-11;15.4189
2016-09-12;17.0754
2016-09-13;15.5937
2016-09-14;15.5969
2016-09-15;17.2024
2016-09-16;17.0579
2016-09-17;15.6774
2016-09-18;10.8482
2016-09-19;11.2766
2016-09-20;13.7758
2016-09-21;12.1859
2016-09-22;13.0242
2016-09-23;14.2001
2016-09-24;15.5929
2016-09-25;16.0008
2016-09-26;11.0003
2016-09-27;6.4405
2016-09-28;7.526
2016-09-29;10.7351
2016-09-30;11.0119
2016-10-01;12.1803
2016-10-02;12.672
2016-10-03;12.5957
2016-10-04;8.8322
2016-10-05;6.8169
2016-10-06;11.6602
2016-10-07;4.8534
2016-10-08;5.3985
2016-10-09;2.9235
2016-10-10;5.0256
2016-10-11;5.9285
2016-10-12;6.7662
2016-10-13;8.6532
2016-10-14;9.487
2016-10-15;10.0322
2016-10-16;5.9474
2016-10-17;6.706
2016-10-18;7.9578
2016-10-19;10.9397
2016-10-20;7.7406
2016-10-21;7.8401
2016-10-22;5.0526
2016-10-23;4.304
2016-10-24;2.4785
2016-10-25;5.0302
2016-10-26;6.0482
2016-10-27;1.8345
2016-10-28;-2.711
2016-10-29;-1.6561
2016-10-30;-5.9995
2016-10-31;-3.886
2016-11-01;-2.854
2016-11-02;-0.9234
2016-11-03;-0.5492
2016-11-04;2.3512
2016-11-05;0.3679
2016-11-06;1.8457
2016-11-07;-3.4437
2016-11-08;-4.1198
2016-11-09;-1.7661
2016-11-10;-2.6477
2016-11-11;-1.7319
2016-11-12;-0.4276
2016-11-13;-1.2015
2016-11-14;-3.0075
2016-11-15;-1.479
2016-11-16;-0.135
2016-11-17;-0.0021
2016-11-18;2.0912
2016-11-19;0.2773
2016-11-20;-2.5051
2016-11-21;-10.0588
2016-11-22;-8.9327
2016-11-23;-9.5871
2016-11-24;-8.2388
2016-11-25;-6.1108
2016-11-26;-4.7012
2016-11-27;-6.3839
2016-11-28;-4.5031
2016-11-29;-4.1751
2016-11-30;-2.9134
2016-12-01;-4.8425
2016-12-02;-3.019
2016-12-03;-1.5993
2016-12-04;-1.6117
2016-12-05;-6.1382
2016-12-06;-4.7196
2016-12-07;-2.2537
2016-12-08;-5.7163
2016-12-09;-8.0852
2016-12-10;-6.5307
2016-12-11;-5.5048
2016-12-12;-3.8752
2016-12-13;-10.036
2016-12-14;-8.3653
2016-12-15;-8.8379
2016-12-16;-6.8062
2016-12-17;-4.8416
2016-12-18;-4.0932
2016-12-19;-2.9106
2016-12-20;-2.1913
2016-12-21;-3.5085
2016-12-22;-9.334
2016-12-23;-7.4688
2016-12-24;-6.243
2016-12-25;-4.8757
2016-12-26;-8.8478
2016-12-27;-9.7746
2016-12-28;-12.1811
2016-12-29;-11.4374
2016-12-30;-9.7752
2016-12-31;-7.7247
2017-01-01;-8.0374
2017-01-02;-6.4514
2017-01-03;-5.5607
2017-01-04;-4.1721
2017-01-05;-4.937
2017-01-06;-4.45
2017-01-07;-6.2744
2017-01-08;-8.2486
2017-01-09;-9.1432
2017-01-10;-10.2044
2017-01-11;-9.9249
2017-01-12;-10.8142
2017-01-13;-13.1375
2017-01-14;-11.3293
2017-01-15;-9.9247
2017-01-16;-10.885
2017-01-17;-12.4275
2017-01-18;-9.9228
2017-01-19;-14.1334
2017-01-20;-12.3164
2017-01-21;-14.4263
2017-01-22;-13.6444
2017-01-23;-12.1494
2017-01-24;-9.532
2017-01-25;-7.0246
2017-01-26;-10.0145
2017-01-27;-7.3633
2017-01-28;-6.368
2017-01-29;-13.2178
2017-01-30;-11.1766
2017-01-31;-10.3523
2017-02-01;-8.8633
2017-02-02;-6.05
2017-02-03;-3.4004
2017-02-04;-4.5075
2017-02-05;-4.4505
2017-02-06;-2.9243
2017-02-07;-4.0069
2017-02-08;-9.6787
2017-02-09;-9.3074
2017-02-10;-8.4496
2017-02-11;-5.853
2017-02-12;-3.6533
2017-02-13;-3.6664
2017-02-14;-2.6242
2017-02-15;-0.0831
2017-02-16;-5.5113
2017-02-17;-4.3153
2017-02-18;-2.6849
2017-02-19;-6.1661
2017-02-20;-4.2721
2017-02-21;-6.0912
2017-02-22;-5.9758
2017-02-23;-4.1314
2017-02-24;-3.131
2017-02-25;-3.047
2017-02-26;-1.9112
2017-02-27;-1.5166
2017-02-28;-0.9329
2017-03-01;-4.1248
2017-03-02;-2.0155
2017-03-03;-3.3791
2017-03-04;-1.0002
2017-03-05;-3.0395
2017-03-06;-5.8329
2017-03-07;-3.1936
2017-03-08;-1.7907
2017-03-09;-0.9702
2017-03-10;3.3127
2017-03-11;-2.8558
2017-03-12;-2.6236
2017-03-13;-1.6267
2017-03-14;-4.3348
2017-03-15;-2.1838
2017-03-16;2.7124
2017-03-17;0.6953
2017-03-18;1.8864
2017-03-19;4.7548
2017-03-20;-0.4213
2017-03-21;0.3247
2017-03-22;2.2989
2017-03-23;-0.6621
2017-03-24;-1.9211
2017-03-25;0.6859
2017-03-26;-1.7452
2017-03-27;3.0873
2017-03-28;2.005
2017-03-29;5.1333
2017-03-30;1.0618
2017-03-31;2.5998
2017-04-01;2.3079
2017-04-02;4.4015
2017-04-03;11.4986
2017-04-04;10.1827
2017-04-05;6.2388
2017-04-06;7.8703
2017-04-07;10.7846
2017-04-08;5.7173
2017-04-09;5.7271
2017-04-10;5.2248
2017-04-11;4.6803
2017-04-12;4.8494
2017-04-13;6.5765
2017-04-14;10.1263
2017-04-15;13.6222
2017-04-16;8.343
2017-04-17;5.9818
