#Chengdu DateTime;(deg C) Max Temperature (MERRA2) at 30.6406N,-104.0695W, 2008-01-01 to 2019-12-31
2014-05-27;27.7391
2014-05-28;25.1557
2014-05-29;26.671
2014-05-30;27.1302
2014-05-31;28.8951
2014-06-01;30.6261
2014-06-02;30.4907
2014-06-03;26.9365
2014-06-04;25.0352
2014-06-05;26.9095
2014-06-06;26.326
2014-06-07;26.577
2014-06-08;26.0529
2014-06-09;23.28
2014-06-10;22.6883
2014-06-11;23.0758
2014-06-12;19.4808
2014-06-13;22.0857
2014-06-14;23.2458
2014-06-15;24.1532
2014-06-16;27.345
2014-06-17;28.3788
2014-06-18;27.6669
2014-06-19;23.8974
2014-06-20;23.1323
2014-06-21;24.7183
2014-06-22;23.6279
2014-06-23;22.1968
2014-06-24;22.6438
2014-06-25;25.2484
2014-06-26;25.2758
2014-06-27;26.2571
2014-06-28;24.6433
2014-06-29;25.4746
2014-06-30;24.7192
2014-07-01;25.7173
2014-07-02;26.2856
2014-07-03;23.8318
2014-07-04;27.4892
2014-07-05;26.4014
2014-07-06;26.6213
2014-07-07;27.6839
2014-07-08;28.0688
2014-07-09;23.7816
2014-07-10;22.9075
2014-07-11;27.0723
2014-07-12;26.3925
2014-07-13;27.9456
2014-07-14;26.1504
2014-07-15;25.1384
2014-07-16;26.3516
2014-07-17;27.1772
2014-07-18;27.5465
2014-07-19;25.3855
2014-07-20;26.9022
2014-07-21;27.8617
2014-07-22;29.2882
2014-07-23;29.2677
2014-07-24;25.8755
2014-07-25;28.7282
2014-07-26;28.5817
2014-07-27;27.929
2014-07-28;28.8566
2014-07-29;28.3298
2014-07-30;28.3989
2014-07-31;24.9021
2014-08-01;27.9499
2014-08-02;28.43
2014-08-03;28.0678
2014-08-04;27.6764
2014-08-05;28.3792
2014-08-06;28.32
2014-08-07;27.7209
2014-08-08;24.3121
2014-08-09;24.121
2014-08-10;24.8134
2014-08-11;23.5739
2014-08-12;22.9323
2014-08-13;25.6342
2014-08-14;25.3484
2014-08-15;25.2641
2014-08-16;24.3576
2014-08-17;23.3825
2014-08-18;26.556
2014-08-19;26.0257
2014-08-20;25.1061
2014-08-21;22.2792
2014-08-22;22.8427
2014-08-23;24.3434
2014-08-24;24.7653
2014-08-25;23.7925
2014-08-26;21.5772
2014-08-27;22.4755
2014-08-28;23.7993
2014-08-29;22.4036
2014-08-30;24.6883
2014-08-31;24.054
2014-09-01;22.8798
2014-09-02;24.4034
2014-09-03;23.6212
2014-09-04;23.2303
2014-09-05;22.6115
2014-09-06;24.1375
2014-09-07;25.4009
2014-09-08;25.0701
2014-09-09;23.8591
2014-09-10;25.8418
2014-09-11;26.9837
2014-09-12;23.7793
2014-09-13;23.3428
2014-09-14;23.4226
2014-09-15;23.1924
2014-09-16;21.5614
2014-09-17;20.2815
2014-09-18;20.7519
2014-09-19;23.7224
2014-09-20;23.6121
2014-09-21;20.5923
2014-09-22;21.3666
2014-09-23;17.5906
2014-09-24;21.5427
2014-09-25;20.9799
2014-09-26;21.0979
2014-09-27;22.5965
2014-09-28;24.1209
2014-09-29;23.4981
2014-09-30;21.6446
2014-10-01;24.1699
2014-10-02;22.9677
2014-10-03;20.3471
2014-10-04;21.1008
2014-10-05;22.0958
2014-10-06;22.6429
2014-10-07;21.4925
2014-10-08;20.9455
2014-10-09;22.1184
2014-10-10;18.7754
2014-10-11;15.4002
2014-10-12;14.039
2014-10-13;14.6979
2014-10-14;16.3515
2014-10-15;13.2366
2014-10-16;15.3727
2014-10-17;16.5232
2014-10-18;16.3222
2014-10-19;17.3358
2014-10-20;20.4067
2014-10-21;20.8622
2014-10-22;18.1229
2014-10-23;19.8591
2014-10-24;19.0944
2014-10-25;20.0007
2014-10-26;20.2081
2014-10-27;17.0053
2014-10-28;18.9505
2014-10-29;16.2245
2014-10-30;16.0636
2014-10-31;14.8054
2014-11-01;13.8484
2014-11-02;13.3007
2014-11-03;13.8558
2014-11-04;13.4699
2014-11-05;15.8187
2014-11-06;12.5547
2014-11-07;12.8072
2014-11-08;11.618
2014-11-09;11.4661
2014-11-10;12.2381
2014-11-11;14.2462
2014-11-12;12.3957
2014-11-13;12.2166
2014-11-14;12.1109
2014-11-15;12.7939
2014-11-16;10.6081
2014-11-17;10.5417
2014-11-18;10.6311
2014-11-19;13.0582
2014-11-20;12.0097
2014-11-21;12.6102
2014-11-22;12.3938
2014-11-23;11.8765
2014-11-24;11.2815
2014-11-25;13.7239
2014-11-26;11.9239
2014-11-27;13.5487
2014-11-28;12.718
2014-11-29;12.9669
2014-11-30;11.5414
2014-12-01;10.3552
2014-12-02;11.1279
2014-12-03;10.6408
2014-12-04;8.9943
2014-12-05;10.0716
2014-12-06;8.9552
2014-12-07;9.9453
2014-12-08;9.5494
2014-12-09;6.8056
2014-12-10;5.6479
2014-12-11;4.0739
2014-12-12;5.2418
2014-12-13;6.2396
2014-12-14;7.8072
2014-12-15;6.9267
2014-12-16;4.2306
2014-12-17;6.1242
2014-12-18;5.5034
2014-12-19;7.9284
2014-12-20;6.8799
2014-12-21;6.2378
2014-12-22;6.3243
2014-12-23;9.3659
2014-12-24;7.4267
2014-12-25;7.8018
2014-12-26;5.4002
2014-12-27;8.1868
2014-12-28;10.4965
2014-12-29;9.177
2014-12-30;10.3444
2014-12-31;10.2104
2015-01-01;8.4387
2015-01-02;8.9632
2015-01-03;10.3106
2015-01-04;9.5685
2015-01-05;9.7407
2015-01-06;8.6246
2015-01-07;7.8789
2015-01-08;7.1189
2015-01-09;9.4525
2015-01-10;7.9648
2015-01-11;8.7277
2015-01-12;8.1085
2015-01-13;8.958
2015-01-14;9.3756
2015-01-15;8.2534
2015-01-16;9.4088
2015-01-17;8.4564
2015-01-18;8.8235
2015-01-19;8.6147
2015-01-20;10.2306
2015-01-21;11.7904
2015-01-22;12.6579
2015-01-23;12.1725
2015-01-24;12.8911
2015-01-25;13.0069
2015-01-26;12.0759
2015-01-27;9.7808
2015-01-28;6.6056
2015-01-29;5.2017
2015-01-30;5.1241
2015-01-31;2.8827
2015-02-01;5.6008
2015-02-02;8.9867
2015-02-03;8.5901
2015-02-04;6.9448
2015-02-05;6.3541
2015-02-06;8.0606
2015-02-07;7.8001
2015-02-08;8.382
2015-02-09;6.7879
2015-02-10;9.6272
2015-02-11;13.32
2015-02-12;12.7232
2015-02-13;14.0315
2015-02-14;12.3493
2015-02-15;13.2851
2015-02-16;15.2745
2015-02-17;15.8951
2015-02-18;14.7967
2015-02-19;10.8856
2015-02-20;12.4555
2015-02-21;14.0131
2015-02-22;12.789
2015-02-23;11.5257
2015-02-24;14.1546
2015-02-25;14.3031
2015-02-26;13.0878
2015-02-27;9.084
2015-02-28;8.1587
2015-03-01;10.7379
2015-03-02;11.8568
2015-03-03;9.9817
2015-03-04;8.4236
2015-03-05;7.4459
2015-03-06;10.1783
2015-03-07;13.629
2015-03-08;16.6949
2015-03-09;15.4385
2015-03-10;11.5936
2015-03-11;14.1965
2015-03-12;17.6248
2015-03-13;17.5879
2015-03-14;15.9711
2015-03-15;18.4904
2015-03-16;19.8699
2015-03-17;21.1055
2015-03-18;17.6161
2015-03-19;15.87
2015-03-20;16.3518
2015-03-21;19.9595
2015-03-22;17.7682
2015-03-23;18.2932
2015-03-24;17.9891
2015-03-25;20.1853
2015-03-26;19.4663
2015-03-27;17.8291
2015-03-28;18.3363
2015-03-29;23.7226
2015-03-30;25.5785
2015-03-31;25.5066
2015-04-01;28.3981
2015-04-02;25.1869
2015-04-03;25.399
2015-04-04;23.412
2015-04-05;18.5143
2015-04-06;15.2089
2015-04-07;13.8324
2015-04-08;14.2927
2015-04-09;15.3848
2015-04-10;17.0412
2015-04-11;17.1994
2015-04-12;21.1518
2015-04-13;21.6439
2015-04-14;19.0986
2015-04-15;26.1871
2015-04-16;25.8499
2015-04-17;27.1932
2015-04-18;19.8437
2015-04-19;18.9378
2015-04-20;19.9139
2015-04-21;18.8037
2015-04-22;17.0196
2015-04-23;17.6064
2015-04-24;21.2323
2015-04-25;21.6364
2015-04-26;23.1637
2015-04-27;25.5321
2015-04-28;27.8463
2015-04-29;27.65
2015-04-30;24.0792
2015-05-01;23.1774
2015-05-02;23.9126
2015-05-03;21.5581
2015-05-04;21.1341
2015-05-05;21.7852
2015-05-06;26.5275
2015-05-07;25.0869
2015-05-08;26.4521
2015-05-09;25.5502
2015-05-10;26.6999
2015-05-11;23.3715
2015-05-12;25.5075
2015-05-13;24.5911
2015-05-14;27.5847
2015-05-15;29.0197
2015-05-16;23.8673
2015-05-17;26.9646
2015-05-18;27.9694
2015-05-19;27.9022
2015-05-20;26.9767
2015-05-21;21.6886
2015-05-22;22.0998
2015-05-23;24.6941
2015-05-24;24.5464
2015-05-25;24.3965
2015-05-26;25.7611
2015-05-27;27.6471
2015-05-28;27.2405
2015-05-29;27.1674
2015-05-30;29.4478
2015-05-31;28.0451
2015-06-01;27.6491
2015-06-02;27.3968
2015-06-03;27.4732
2015-06-04;25.5125
2015-06-05;26.7971
2015-06-06;25.4615
2015-06-07;25.8567
2015-06-08;28.0635
2015-06-09;26.848
2015-06-10;29.3177
2015-06-11;27.9781
2015-06-12;23.0218
2015-06-13;27.0569
2015-06-14;25.6231
2015-06-15;24.6747
2015-06-16;27.919
2015-06-17;27.5292
2015-06-18;29.6403
2015-06-19;26.5442
2015-06-20;25.859
2015-06-21;28.7793
2015-06-22;26.3108
2015-06-23;29.235
2015-06-24;27.8086
2015-06-25;28.3997
2015-06-26;29.1139
2015-06-27;29.0767
2015-06-28;29.9102
2015-06-29;26.7943
2015-06-30;26.9695
2015-07-01;30.7646
2015-07-02;27.5943
2015-07-03;22.9919
2015-07-04;23.7334
2015-07-05;25.2895
2015-07-06;26.9984
2015-07-07;27.9992
2015-07-08;26.8668
2015-07-09;24.3501
2015-07-10;27.9897
2015-07-11;28.3224
2015-07-12;28.6884
2015-07-13;25.2456
2015-07-14;24.5446
2015-07-15;28.339
2015-07-16;28.5613
2015-07-17;27.9626
2015-07-18;28.2933
2015-07-19;29.0945
2015-07-20;28.1768
2015-07-21;26.2795
2015-07-22;27.2832
2015-07-23;27.5688
2015-07-24;31.0982
2015-07-25;33.1086
2015-07-26;29.5581
2015-07-27;30.0474
2015-07-28;29.8296
2015-07-29;30.0717
2015-07-30;29.3005
2015-07-31;28.7282
2015-08-01;30.4482
2015-08-02;28.9705
2015-08-03;29.7378
2015-08-04;24.7041
2015-08-05;29.5178
2015-08-06;29.749
2015-08-07;24.0975
2015-08-08;23.3491
2015-08-09;22.4916
2015-08-10;26.9927
2015-08-11;28.6574
2015-08-12;27.6335
2015-08-13;27.8604
2015-08-14;22.135
2015-08-15;29.0927
2015-08-16;25.2537
2015-08-17;23.2297
2015-08-18;25.0878
2015-08-19;24.9591
2015-08-20;26.6583
2015-08-21;27.5146
2015-08-22;26.9136
2015-08-23;26.1307
2015-08-24;22.5237
2015-08-25;23.9496
2015-08-26;24.1975
2015-08-27;23.409
2015-08-28;24.4754
2015-08-29;25.6145
2015-08-30;25.2189
2015-08-31;24.6171
2015-09-01;26.1564
2015-09-02;24.1972
2015-09-03;24.2245
2015-09-04;25.4628
2015-09-05;23.2151
2015-09-06;28.4931
2015-09-07;25.6187
2015-09-08;21.5522
2015-09-09;23.9916
2015-09-10;22.835
2015-09-11;20.8029
2015-09-12;19.8213
2015-09-13;19.4435
2015-09-14;20.8403
2015-09-15;21.3461
2015-09-16;20.3816
2015-09-17;19.2284
2015-09-18;20.6966
2015-09-19;19.8959
2015-09-20;20.7526
2015-09-21;21.0268
2015-09-22;21.3725
2015-09-23;21.5053
2015-09-24;20.6191
2015-09-25;21.1774
2015-09-26;20.0438
2015-09-27;21.0785
2015-09-28;21.3079
2015-09-29;21.8368
2015-09-30;22.7558
2015-10-01;16.7327
2015-10-02;19.2835
2015-10-03;19.1839
2015-10-04;18.021
2015-10-05;19.1009
2015-10-06;19.5427
2015-10-07;24.105
2015-10-08;20.7
2015-10-09;18.0526
2015-10-10;17.8735
2015-10-11;20.2273
2015-10-12;19.6572
2015-10-13;20.1969
2015-10-14;21.6404
2015-10-15;21.9357
2015-10-16;20.9068
2015-10-17;19.4278
2015-10-18;21.3266
2015-10-19;22.1902
2015-10-20;22.1379
2015-10-21;21.8302
2015-10-22;17.7555
2015-10-23;18.3672
2015-10-24;19.2849
2015-10-25;21.3021
2015-10-26;16.0892
2015-10-27;17.0144
2015-10-28;16.8628
2015-10-29;17.0081
2015-10-30;13.6359
2015-10-31;13.9972
2015-11-01;15.6171
2015-11-02;14.7012
2015-11-03;16.2702
2015-11-04;14.9068
2015-11-05;16.1717
2015-11-06;18.1915
2015-11-07;15.5748
2015-11-08;17.8018
2015-11-09;16.0976
2015-11-10;14.5349
2015-11-11;12.4317
2015-11-12;12.6639
2015-11-13;15.8857
2015-11-14;13.7605
2015-11-15;16.037
2015-11-16;13.9093
2015-11-17;15.1164
2015-11-18;13.1894
2015-11-19;17.9063
2015-11-20;17.7273
2015-11-21;17.2707
2015-11-22;17.5486
2015-11-23;15.4528
2015-11-24;13.3672
2015-11-25;12.2693
2015-11-26;12.4998
2015-11-27;9.3898
2015-11-28;10.6963
2015-11-29;14.1793
2015-11-30;12.0291
2015-12-01;14.1812
2015-12-02;12.982
2015-12-03;10.6162
2015-12-04;8.6676
2015-12-05;9.6532
2015-12-06;12.12
2015-12-07;10.7544
2015-12-08;9.9621
2015-12-09;11.6465
2015-12-10;12.0681
2015-12-11;10.4293
2015-12-12;8.2549
2015-12-13;7.7634
2015-12-14;6.2548
2015-12-15;6.0851
2015-12-16;5.495
2015-12-17;5.5486
2015-12-18;4.242
2015-12-19;3.6813
2015-12-20;6.5589
2015-12-21;6.9528
2015-12-22;8.9967
2015-12-23;8.37
2015-12-24;7.4693
2015-12-25;8.3949
2015-12-26;9.6978
2015-12-27;8.6929
2015-12-28;7.5757
2015-12-29;8.655
2015-12-30;9.678
2015-12-31;7.4112
2016-01-01;10.9902
2016-01-02;11.5115
2016-01-03;10.3668
2016-01-04;11.2648
2016-01-05;10.5189
2016-01-06;8.9711
2016-01-07;8.9179
2016-01-08;6.5935
2016-01-09;5.0787
2016-01-10;6.7172
2016-01-11;8.7903
2016-01-12;6.2708
2016-01-13;5.8991
2016-01-14;6.3345
2016-01-15;9.0076
2016-01-16;7.8344
2016-01-17;10.5749
2016-01-18;8.4393
2016-01-19;7.48
2016-01-20;5.5228
2016-01-21;5.6967
2016-01-22;3.2758
2016-01-23;0.1064
2016-01-24;-0.5268
2016-01-25;1.4846
2016-01-26;2.8943
2016-01-27;4.739
2016-01-28;4.3187
2016-01-29;7.4293
2016-01-30;7.285
2016-01-31;5.3625
2016-02-01;4.0199
2016-02-02;5.4102
2016-02-03;4.8806
2016-02-04;9.1952
2016-02-05;8.3174
2016-02-06;8.5155
2016-02-07;12.2665
2016-02-08;10.896
2016-02-09;13.2075
2016-02-10;13.5997
2016-02-11;13.7617
2016-02-12;12.196
2016-02-13;8.1285
2016-02-14;4.089
2016-02-15;5.6921
2016-02-16;7.9289
2016-02-17;8.9584
2016-02-18;11.2227
2016-02-19;10.8585
2016-02-20;10.6143
2016-02-21;7.1889
2016-02-22;7.4165
2016-02-23;6.5988
2016-02-24;5.2207
2016-02-25;8.4181
2016-02-26;13.1849
2016-02-27;15.8864
2016-02-28;18.075
2016-02-29;17.8459
2016-03-01;17.4129
2016-03-02;16.9148
2016-03-03;19.3935
2016-03-04;18.018
2016-03-05;19.2111
2016-03-06;20.2706
2016-03-07;18.2611
2016-03-08;15.7729
2016-03-09;8.0047
2016-03-10;9.7104
2016-03-11;12.0982
2016-03-12;12.1769
2016-03-13;13.8305
2016-03-14;13.8164
2016-03-15;14.5741
2016-03-16;16.8663
2016-03-17;13.7576
2016-03-18;19.7615
2016-03-19;20.2536
2016-03-20;18.4807
2016-03-21;16.0044
2016-03-22;14.6619
2016-03-23;12.5867
2016-03-24;11.4911
2016-03-25;16.603
2016-03-26;15.2826
2016-03-27;13.8811
2016-03-28;16.0008
2016-03-29;14.7932
2016-03-30;18.9923
2016-03-31;20.4981
2016-04-01;19.9334
2016-04-02;20.9242
2016-04-03;22.1549
2016-04-04;19.1849
2016-04-05;18.4965
2016-04-06;17.375
2016-04-07;20.1592
2016-04-08;17.5357
2016-04-09;17.8135
2016-04-10;20.3526
2016-04-11;20.7255
2016-04-12;21.1599
2016-04-13;18.1489
2016-04-14;20.2404
2016-04-15;20.7583
2016-04-16;21.0143
2016-04-17;18.1906
2016-04-18;20.9119
2016-04-19;21.4817
2016-04-20;22.469
2016-04-21;18.4328
2016-04-22;16.507
2016-04-23;18.5963
2016-04-24;18.1437
2016-04-25;17.245
2016-04-26;20.3592
2016-04-27;20.9548
2016-04-28;19.6423
2016-04-29;19.4368
2016-04-30;22.2216
2016-05-01;25.1518
2016-05-02;24.7505
2016-05-03;26.9826
2016-05-04;27.8718
2016-05-05;27.7316
2016-05-06;23.1967
2016-05-07;18.4232
2016-05-08;19.5542
2016-05-09;25.2399
2016-05-10;27.4854
2016-05-11;29.8972
2016-05-12;24.8466
2016-05-13;21.9398
2016-05-14;18.454
2016-05-15;20.4069
2016-05-16;23.1393
2016-05-17;21.9656
2016-05-18;21.9362
2016-05-19;23.9322
2016-05-20;24.1891
2016-05-21;21.6998
2016-05-22;17.4872
2016-05-23;20.3525
2016-05-24;24.6455
2016-05-25;21.6053
2016-05-26;20.731
2016-05-27;19.588
2016-05-28;22.7349
2016-05-29;26.6735
2016-05-30;25.4372
2016-05-31;27.6786
2016-06-01;26.9123
2016-06-02;26.3703
2016-06-03;28.5945
2016-06-04;28.1277
2016-06-05;31.4672
2016-06-06;25.5103
2016-06-07;29.0554
2016-06-08;26.0634
2016-06-09;23.0467
2016-06-10;24.444
2016-06-11;27.2011
2016-06-12;28.6259
2016-06-13;26.2439
2016-06-14;29.1023
2016-06-15;25.6998
2016-06-16;28.2241
2016-06-17;29.445
2016-06-18;28.6114
2016-06-19;31.6069
2016-06-20;31.0368
2016-06-21;27.8885
2016-06-22;27.7895
2016-06-23;28.8135
2016-06-24;26.0363
2016-06-25;25.7589
2016-06-26;22.8882
2016-06-27;25.6157
2016-06-28;28.8695
2016-06-29;26.8381
2016-06-30;29.1971
2016-07-01;29.0763
2016-07-02;29.5192
2016-07-03;28.625
2016-07-04;28.6948
2016-07-05;24.8621
2016-07-06;26.2356
2016-07-07;28.2806
2016-07-08;27.783
2016-07-09;29.0836
2016-07-10;29.0157
2016-07-11;29.2334
2016-07-12;29.1149
2016-07-13;26.8569
2016-07-14;24.917
2016-07-15;29.2243
2016-07-16;28.7973
2016-07-17;28.4589
2016-07-18;27.3067
2016-07-19;29.9141
2016-07-20;30.8194
2016-07-21;29.1803
2016-07-22;25.3306
2016-07-23;28.6396
2016-07-24;26.9518
2016-07-25;26.851
2016-07-26;26.7908
2016-07-27;28.706
2016-07-28;28.2032
2016-07-29;26.4618
2016-07-30;27.4505
2016-07-31;26.7488
2016-08-01;25.4401
2016-08-02;25.0814
2016-08-03;27.8629
2016-08-04;26.4543
2016-08-05;25.3513
2016-08-06;27.6024
2016-08-07;27.9097
2016-08-08;24.9383
2016-08-09;26.4707
2016-08-10;27.6988
2016-08-11;28.3809
2016-08-12;28.0622
2016-08-13;29.6157
2016-08-14;30.8227
2016-08-15;29.5725
2016-08-16;30.1297
2016-08-17;30.7014
2016-08-18;30.3686
2016-08-19;31.6809
2016-08-20;32.2567
2016-08-21;30.2987
2016-08-22;30.4238
2016-08-23;32.022
2016-08-24;31.4794
2016-08-25;29.0835
2016-08-26;24.6029
2016-08-27;26.8525
2016-08-28;25.657
2016-08-29;23.5046
2016-08-30;23.0809
2016-08-31;24.1548
2016-09-01;27.2355
2016-09-02;25.1248
2016-09-03;24.5886
2016-09-04;23.053
2016-09-05;20.2972
2016-09-06;24.8485
2016-09-07;23.6718
2016-09-08;24.4443
2016-09-09;25.7271
2016-09-10;27.3376
2016-09-11;28.616
2016-09-12;25.2856
2016-09-13;21.9192
2016-09-14;21.6499
2016-09-15;24.6688
2016-09-16;23.4043
2016-09-17;24.1416
2016-09-18;21.7655
2016-09-19;21.3763
2016-09-20;20.2576
2016-09-21;22.9047
2016-09-22;21.0319
2016-09-23;21.9259
2016-09-24;21.4467
2016-09-25;22.0136
2016-09-26;23.1269
2016-09-27;25.1739
2016-09-28;24.2299
2016-09-29;20.3778
2016-09-30;24.1177
2016-10-01;26.2423
2016-10-02;27.4956
2016-10-03;27.1971
2016-10-04;22.3986
2016-10-05;20.3194
2016-10-06;20.3938
2016-10-07;20.3201
2016-10-08;18.0822
2016-10-09;17.3649
2016-10-10;15.6944
2016-10-11;16.6878
2016-10-12;15.8202
2016-10-13;16.552
2016-10-14;16.8512
2016-10-15;19.5982
2016-10-16;18.8761
2016-10-17;21.1737
2016-10-18;19.5586
2016-10-19;20.1313
2016-10-20;20.8748
2016-10-21;22.2882
2016-10-22;19.9343
2016-10-23;20.4825
2016-10-24;19.4738
2016-10-25;19.9978
2016-10-26;19.1472
2016-10-27;19.4579
2016-10-28;9.7374
2016-10-29;13.3449
2016-10-30;13.7145
2016-10-31;16.9109
2016-11-01;15.4315
2016-11-02;15.5423
2016-11-03;17.2029
2016-11-04;18.9525
2016-11-05;18.9082
2016-11-06;17.2885
2016-11-07;14.1581
2016-11-08;10.0128
2016-11-09;11.564
2016-11-10;14.7114
2016-11-11;14.776
2016-11-12;15.6788
2016-11-13;16.6003
2016-11-14;17.7194
2016-11-15;16.1519
2016-11-16;17.2907
2016-11-17;17.7682
2016-11-18;20.085
2016-11-19;18.125
2016-11-20;18.45
2016-11-21;17.4689
2016-11-22;11.4414
2016-11-23;7.8188
2016-11-24;7.6712
2016-11-25;7.9917
2016-11-26;11.507
2016-11-27;10.0257
2016-11-28;10.1984
2016-11-29;10.656
2016-11-30;12.5886
2016-12-01;10.1897
2016-12-02;8.5066
2016-12-03;9.8347
2016-12-04;12.7028
2016-12-05;12.2291
2016-12-06;12.3495
2016-12-07;13.3597
2016-12-08;15.5393
2016-12-09;12.7571
2016-12-10;13.3085
2016-12-11;11.8228
2016-12-12;12.7163
2016-12-13;12.1118
2016-12-14;11.2959
2016-12-15;7.2601
2016-12-16;10.2525
2016-12-17;10.9306
2016-12-18;11.3771
2016-12-19;11.9108
2016-12-20;10.8562
2016-12-21;12.5945
2016-12-22;11.0601
2016-12-23;9.9261
2016-12-24;7.934
2016-12-25;8.7497
2016-12-26;7.3574
2016-12-27;9.1163
2016-12-28;9.8725
2016-12-29;8.3203
2016-12-30;10.6308
2016-12-31;10.0937
2017-01-01;10.994
2017-01-02;11.7567
2017-01-03;9.6818
2017-01-04;9.952
2017-01-05;12.093
2017-01-06;10.2747
2017-01-07;10.7239
2017-01-08;10.2668
2017-01-09;7.9777
2017-01-10;6.2502
2017-01-11;5.6285
2017-01-12;8.0308
2017-01-13;8.0163
2017-01-14;7.2021
2017-01-15;9.4218
2017-01-16;6.8055
2017-01-17;6.1482
2017-01-18;8.3027
2017-01-19;7.8816
2017-01-20;8.6132
2017-01-21;10.0867
2017-01-22;9.6923
2017-01-23;9.4173
2017-01-24;10.8235
2017-01-25;12.8289
2017-01-26;12.0847
2017-01-27;12.5006
2017-01-28;10.6126
2017-01-29;11.9351
2017-01-30;11.327
2017-01-31;7.9043
2017-02-01;7.6181
2017-02-02;7.6011
2017-02-03;10.1447
2017-02-04;15.2182
2017-02-05;14.1837
2017-02-06;11.8592
2017-02-07;8.979
2017-02-08;8.7794
2017-02-09;8.5706
2017-02-10;5.9824
2017-02-11;7.3036
2017-02-12;11.1929
2017-02-13;9.8325
2017-02-14;11.0796
2017-02-15;14.6497
2017-02-16;15.4707
2017-02-17;16.2237
2017-02-18;15.0805
2017-02-19;18.4567
2017-02-20;17.0985
2017-02-21;10.3608
2017-02-22;7.6302
2017-02-23;5.7681
2017-02-24;7.2732
2017-02-25;9.4708
2017-02-26;9.1549
2017-02-27;10.1213
2017-02-28;14.358
2017-03-01;14.206
2017-03-02;11.1912
2017-03-03;9.6061
2017-03-04;14.5816
2017-03-05;10.7623
2017-03-06;9.2296
2017-03-07;9.5526
2017-03-08;11.4967
2017-03-09;10.9552
2017-03-10;12.274
2017-03-11;13.5313
2017-03-12;12.8132
2017-03-13;11.4593
2017-03-14;10.8886
2017-03-15;11.7116
2017-03-16;14.165
2017-03-17;13.3848
2017-03-18;13.3764
2017-03-19;15.164
2017-03-20;17.8861
2017-03-21;14.5506
2017-03-22;16.3646
2017-03-23;14.9813
2017-03-24;12.5661
2017-03-25;11.456
2017-03-26;16.5264
2017-03-27;16.4937
2017-03-28;20.9005
2017-03-29;18.8512
2017-03-30;17.945
2017-03-31;19.8642
2017-04-01;19.6288
2017-04-02;17.9707
2017-04-03;16.8796
2017-04-04;21.2464
2017-04-05;19.3296
2017-04-06;21.4423
2017-04-07;23.1725
2017-04-08;23.6812
2017-04-09;21.0859
2017-04-10;18.527
2017-04-11;16.2918
2017-04-12;18.0961
2017-04-13;22.9105
2017-04-14;25.9458
2017-04-15;24.9894
2017-04-16;19.3682
2017-04-17;21.9379
2017-04-18;23.5789
2017-04-19;25.4887
2017-04-20;21.1123
2017-04-21;17.5209
2017-04-22;21.4584
2017-04-23;24.0406
2017-04-24;19.5055
2017-04-25;21.1595
2017-04-26;15.911
2017-04-27;17.7523
2017-04-28;20.0716
2017-04-29;22.5461
2017-04-30;24.577
2017-05-01;25.8147
2017-05-02;26.2401
2017-05-03;22.9844
2017-05-04;21.6334
2017-05-05;17.3567
2017-05-06;19.7883
2017-05-07;20.8153
2017-05-08;25.1146
2017-05-09;25.6664
2017-05-10;24.0003
2017-05-11;25.0694
2017-05-12;28.771
2017-05-13;28.3484
2017-05-14;24.5112
2017-05-15;22.532
2017-05-16;25.7571
2017-05-17;25.4157
2017-05-18;24.8388
2017-05-19;26.8366
2017-05-20;24.6306
2017-05-21;25.7145
2017-05-22;23.2616
2017-05-23;24.3519
2017-05-24;22.0243
2017-05-25;23.6704
2017-05-26;25.5374
2017-05-27;27.7556
2017-05-28;26.4017
2017-05-29;26.9889
2017-05-30;28.0225
2017-05-31;26.4957
2017-06-01;27.7911
2017-06-02;27.0038
2017-06-03;25.1591
2017-06-04;25.9689
2017-06-05;26.6115
2017-06-06;29.3432
2017-06-07;27.9838
2017-06-08;25.9553
2017-06-09;27.9929
2017-06-10;26.8706
2017-06-11;27.8932
2017-06-12;24.7973
2017-06-13;24.9963
2017-06-14;22.537
2017-06-15;23.1266
2017-06-16;25.6885
2017-06-17;23.236
2017-06-18;24.7461
2017-06-19;27.2644
2017-06-20;27.1503
2017-06-21;28.1334
2017-06-22;27.9239
2017-06-23;27.8144
2017-06-24;26.0143
2017-06-25;26.9521
2017-06-26;26.2254
2017-06-27;25.4366
2017-06-28;25.7964
2017-06-29;26.888
2017-06-30;26.6694
2017-07-01;29.0755
2017-07-02;29.2889
2017-07-03;28.6338
2017-07-04;27.9979
2017-07-05;25.8946
2017-07-06;24.4503
2017-07-07;28.6258
2017-07-08;27.7306
2017-07-09;30.6143
2017-07-10;32.5288
2017-07-11;29.9643
2017-07-12;30.2091
2017-07-13;27.9132
2017-07-14;28.8828
2017-07-15;27.6127
2017-07-16;26.2057
2017-07-17;27.8615
2017-07-18;27.3497
2017-07-19;29.671
2017-07-20;28.5174
2017-07-21;29.1422
2017-07-22;28.876
2017-07-23;29.0092
2017-07-24;27.2023
2017-07-25;28.6568
2017-07-26;29.2613
2017-07-27;28.569
2017-07-28;30.3841
2017-07-29;26.8817
2017-07-30;29.6113
2017-07-31;29.8215
2017-08-01;27.7516
2017-08-02;27.893
2017-08-03;28.5453
2017-08-04;29.9253
2017-08-05;29.8806
2017-08-06;28.7884
2017-08-07;26.7704
2017-08-08;26.8554
